,"POGGIO D OLETTA","20232","42.65726441","9.35851486603"
,"PORRI","20215","42.4493786063","9.44236110212"
,"PRUNELLI DI FIUMORBO","20243","42.0072330034","9.36772895124"
,"SPELONCATO","20226","42.5743163085","8.96966763769"
,"SANT ANDREA DI COTONE","20221","42.3152789524","9.47199287722"
,"SAN GIOVANNI DI MORIANI","20230","42.3730963312","9.46541508806"
,"SAN GIULIANO","20230","42.2880809404","9.52881178736"
,"SAN MARTINO DI LOTA","20200","42.7323992652","9.43163085599"
,"SAN NICOLAO","20230","42.3681811247","9.50945182928"
,"SANTA REPARATA DI MORIANI","20230","42.3511091684","9.45558469245"
,"TALLONE","20270","42.1844920407","9.46562453139"
,"VALLE D ALESANI","20234","42.3279231457","9.43443873515"
,"VALLICA","20259","42.517352745","9.05742075675"
,"VERDESE","20229","42.3941662475","9.37311777417"
,"VESCOVATO","20215","42.5156004933","9.47327679289"
,"VIGNALE","20290","42.5371661003","9.39510195579"
,"VOLPAJOLA","20290","42.5200129525","9.36071505878"
,"AIGALIERS","30700","44.0695522099","4.31087905786"
,"AIGUES VIVES","30670","43.7345579232","4.19079446148"
,"AIMARGUES","30470","43.6717803693","4.20375100125"
,"ALZON","30770","43.9742117823","3.44750179641"
,"ARAMON","30390","43.904199015","4.68302001901"
,"ASPERES","30250","43.806765526","4.03867369104"
,"BARJAC","30430","44.3122415211","4.34841481782"
,"BEAUCAIRE","30300","43.7797429509","4.59380296865"
